doc_id,segment_id,sender,source_language,target_language,lp,source,mt,reference,nr_words,severity,minor,major,critical,mqm,typology_error,error,start_index,end_index
en_de_#CLIENT-02#_default_2021-02-07-11,23,agent,en,de,en_de,"Under #PRS_ORG#, tap Sign out.",Tippen Sie unter #PRS_ORG# auf Abmelden.,Tippe unter #PRS_ORG# auf Abmelden.,6,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-11,24,agent,en,de,en_de,A confirmation screen will appear.,Ein Bestätigungsbildschirm wird angezeigt.,Ein Bestätigungsbildschirm wird angezeigt.,4,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-11,25,agent,en,de,en_de,6,6,6,1,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-11,26,agent,en,de,en_de,Tap Sign out.,Tippen Sie auf Abmelden.,Tippe auf Abmelden.,4,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-11,27,agent,en,de,en_de,Once you have signed out then please setup and sign in with your account again.,"Sobald Sie sich abgemeldet haben, richten Sie sich bitte ein und melden Sie sich erneut mit Ihrem Konto an.","Wenn du dich abgemeldet hast, melde dich bitte erneut mit deinem Konto an.",19,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-11,28,client,de,en,de_en,"Vielen Dank, ich habe es gefunden","Thank you, I found it","Thank you very much, I found it.",5,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-11,29,client,de,en,de_en,Funktioniert leider immer noch nicht,Unfortunately still not working,"Unfortunatelzy, it still doesn't work.",4,minor,1,0,0,75.0,Omission,,13,14
en_de_#CLIENT-02#_default_2021-02-07-11,30,agent,en,de,en_de,Please try  a factory reset then setup your #PRS_ORG#.,Bitte versuchen Sie einen Werksreset und richten Sie dann Ihre #PRS_ORG# ein.,"Bitte versuche eine Zurücksetzung auf die Werkseinstellungen durchzuführen, dann richte dein #PRS_ORG# ein.",12,major,0,1,0,58.33333333,Agreement,Ihre,58,62
en_de_#CLIENT-02#_default_2021-02-07-11,31,client,de,en,de_en,Habe ich meine Bücher dann noch?,Do I still have my books?,Will I still have my books afterwards?,6,major,0,1,0,16.66666667,Grammar,Do,0,2
en_de_#CLIENT-02#_default_2021-02-07-11,32,agent,en,de,en_de,If all your books were acquired via #PRS_ORG# they will be restored once you setup the device.,"Wenn alle Ihre Bücher über #PRS_ORG# erworben wurden, werden sie wiederhergestellt, sobald Sie das Gerät eingerichtet haben.","Wenn alle deine Bücher über #PRS_ORG# erworben wurden, werden sie wiederhergestellt, sobald du das Gerät eingerichtet hast.",17,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-11,33,client,de,en,de_en,Ich bekomme leider wieder dieselbe Fehlermeldung,Unfortunately I get the same error message again,I get the same error message again.,8,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,0,client,de,en,de_en,"Liebes #PRS_ORG#-Team,","Dear #PRS_ORG# team,","Dear #PRS_ORG# team,",3,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,1,client,de,en,de_en,"Heute kam meine #PRS_ORG# an, jedoch kann ich diese nicht ineinanderschieben und somit verkürzen.","Today my #PRS_ORG# arrived, but I can't push them together and thus shorten them.","Today my #PRS_ORG# arrived, but I can't push it into each other and thus shorten it.",15,major,0,1,0,66.66666667,Mistranslation,push them together,40,58
en_de_#CLIENT-01#_default_2021-01-10-28,2,client,de,en,de_en,Können Sie mir da weiter helfen?,Can you help me?,Can you help me with this?,4,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,3,client,de,en,de_en,"Sonst müsste ich sie zurückschicken, da sie sonst für den Zweck nicht geeignet ist.","Otherwise I would have to send it back, otherwise it is not suitable for the purpose.","Otherwise I would have to send it back, because otherwise it is not suitable for the purpose.",16,minor,1,0,0,93.75,Mistranslation,otherwise,40,49
en_de_#CLIENT-01#_default_2021-01-10-28,4,client,de,en,de_en,Ich würde mich über eine Rückmeldung freuen,I would appreciate your feedback,I would be happy about a feedback,5,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,5,agent,en,de,en_de,"Good Afternoon, thank you for getting in contact with us today, you're through to #NAME#.","Guten Tag, danke, dass Sie heute mit uns Kontakt aufgenommen haben. Sie sind bei #NAME#.","Guten Tag, vielen Dank, dass du dich heute mit uns in Verbindung gesetzt hast. Hier ist #NAME#.",15,neutral/minor,1,0,0,93.33333333,Source Issue/Mistranslation,sind bei/sind bei,72/72,80/80
en_de_#CLIENT-01#_default_2021-01-10-28,6,agent,en,de,en_de,"Could you confirm the order number, name on the account, email address and delivery address please?","Könnten Sie bitte die Bestellnummer, den Namen auf dem Konto, die E-Mail-Adresse und die Lieferadresse bestätigen?","Könntest du bitte die Bestellnummer, den Namen auf dem Konto, die E-Mail-Adresse und die Lieferadresse bestätigen?",17,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,7,client,de,en,de_en,Bestellnummer ist #NUMBER#,Order number is #NUMBER#,Order number is #NUMBER#,4,minor,1,0,0,75.0,Omission,,0,0
en_de_#CLIENT-01#_default_2021-01-10-28,8,client,de,en,de_en,#NAME#,#NAME#,#NAME#,1,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,9,client,de,en,de_en,#EMAIL#,#EMAIL#,#EMAIL#,1,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,10,client,de,en,de_en,Lieferadresse: #ADDRESS#,Delivery address: #ADDRESS#,Delivery address: #ADDRESS#,3,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,11,agent,en,de,en_de,"Thank you, could you send me some images of the lamp where you're having a problem please?","Vielen Dank. Könnten Sie mir bitte ein paar Bilder von der Lampe schicken, bei der Sie ein Problem haben?","Vielen Dank, könntest du mir bitte ein paar Bilder der Lampe schicken, mit der ein Problem vorliegt?",19,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,12,client,de,en,de_en,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,3,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,13,client,de,en,de_en,URL: #URL#,URL: #URL#,URL: #URL#,2,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,14,client,de,en,de_en,Type: image/jpeg,Type: image/jpeg,Type: Image/jpeg,3,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,15,client,de,en,de_en,Size: #NUMBER#,Size: #NUMBER#,Size: #NUMBER#,2,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,16,client,de,en,de_en,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,3,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,17,client,de,en,de_en,URL: #URL#,URL: #URL#,URL: #URL#,2,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,18,client,de,en,de_en,Type: image/jpeg,Type: image/jpeg,Type: Image/jpeg,3,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,19,client,de,en,de_en,Size: #NUMBER#,Size: #NUMBER#,Size: #NUMBER#,2,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,20,client,de,en,de_en,Also sie lässt sich oben nicht ineinanderschieben,So it can't be pushed together at the top,So it can't be pushed into each other at the top,10,major,0,1,0,50.0,Mistranslation,pushed together,15,30
en_de_#CLIENT-01#_default_2021-01-10-28,21,client,de,en,de_en,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,Visitor uploaded: #ALPHANUMERIC_ID#,3,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,22,client,de,en,de_en,URL: #URL#,URL: #URL#,URL: #URL#,2,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,23,client,de,en,de_en,Type: image/jpeg,Type: image/jpeg,Type: image/jpeg,3,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,24,client,de,en,de_en,Size: #NUMBER#,Size: #NUMBER#,Size: #NUMBER#,2,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,25,client,de,en,de_en,"Ich hoffe, dass die Bilder Ihnen weiterhelfen",I hope the pictures will help you,I hope the pictures will help you,7,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,26,client,de,en,de_en,Haben Sie die Bilder erhalten?,Did you receive the pictures?,Did you get the pictures?,5,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,27,agent,en,de,en_de,"I have thank you, I am having this looked into","Ich danke Ihnen, ich lasse das prüfen","Ich muss mich bedanken, ich werde das überprüfen lassen",7,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,28,agent,en,de,en_de,"I have checked and this part cannot be smaller, there is not an option for this to go into the lamp further than what it appears like now","Ich habe nachgesehen und dieser Teil kann nicht kleiner sein. Es gibt keine Option, dass dies weiter in die Lampe geht, als es jetzt aussieht.","Ich habe das überprüft und dieser Teil kann nicht kleiner gemacht werden. Es gibt keine Möglichkeit, dass dies weiter in die Lampe hineingeht als jetzt",25,major/major,0,2,0,60.0,Agreement/Omission,dieser/dies,25/89,31/93
en_de_#CLIENT-01#_default_2021-01-10-28,29,client,de,en,de_en,Oh.,Oh.,Oh.,1,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,30,client,de,en,de_en,Hatte das aber bei anderen so gesehen.,But had seen it that way with others.,But had seen this with others like this.,8,minor,1,0,0,87.5,Omission,,3,4
en_de_#CLIENT-01#_default_2021-01-10-28,31,client,de,en,de_en,Gibt es dann dir Möglichkeit die Lampe zurück zuschicken?,Is it then possible to send the lamp back to you?,Is it then possible to send the lamp back to you?,11,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,32,client,de,en,de_en,Da sie für über einen Esstisch zu niedrig hängt?,Because it hangs too low for over a dining table?,Since she hangs too low for over a dining table?,10,neutral/minor/minor,2,0,0,80.0,Source Issue/Punctuation/Mistranslation,?/?/hangs,48/48/11,49/49/16
en_de_#CLIENT-01#_default_2021-01-10-28,33,client,de,en,de_en,Also ich würde sie dann gerne zurück schicken.,So I would like to send them back.,So I would like to send them back.,8,major,0,1,0,37.5,Grammar,them,24,28
en_de_#CLIENT-01#_default_2021-01-10-28,34,client,de,en,de_en,Können Sie mir dabei weiter helfen?,Can you help me with this?,Can you help me with this?,6,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,35,agent,en,de,en_de,"Yes of course, please bear with me and I will organise this","Ja natürlich, bitte haben Sie Geduld mit mir und ich werde das organisieren","Ja natürlich, bitte warte einen Moment und ich werde das organisieren",13,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,36,client,de,en,de_en,Per Telefon oder Email oder per Chat?,By phone or email or chat?,By phone or email or by chat?,6,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,37,agent,en,de,en_de,Through this chat :),Durch diesen Chat:),Über diesen Chat :),3,major/neutral,0,1,0,-66.66666667,Mistranslation/Source Issue,Durch diesen/Durch diesen,0/0,12/12
en_de_#CLIENT-01#_default_2021-01-10-28,38,client,de,en,de_en,Ok.,Ok.,Ok.,1,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,39,client,de,en,de_en,Also ich will die Lampe zurück schicken,So I want to send the lamp back,So I want to send the lamp back,8,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,40,client,de,en,de_en,Wie gehe ich da am besten vor?,What is the best way to proceed?,How do I do it best?,7,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,41,agent,en,de,en_de,"It will need to be returned through #PRS_ORG#, I will organise the returns label and have this sent over to you now",Es muss über #PRS_ORG# zurückgegeben werden. Ich werde das Rücksendeetikett organisieren und es Ihnen jetzt zusenden lassen.,Es muss über #PRS_ORG# zurückgegeben werden. Ich werde die Rücksendescheine organisieren und sie dir zusenden,17,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,42,client,de,en,de_en,Ok.,Ok.,Ok.,1,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,43,client,de,en,de_en,Vielen dank,Thank you,"Many thanks,",2,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,44,client,de,en,de_en,Bekomme ich diesen per Email?,Can I get it by email?,Will I get this by email?,6,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,45,client,de,en,de_en,Auch für alle 3 Pakete?,Also for all 3 packages?,Also for all 3 packages?,5,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,46,client,de,en,de_en,Denn die Lampe kam ja in 3 einzelnen Paketen bei mir an,Because the lamp arrived in 3 individual packages with me,Because the lamp arrived in 3 individual packages with me,10,minor,1,0,0,90.0,Mistranslation,with me,50,57
en_de_#CLIENT-01#_default_2021-01-10-28,47,agent,en,de,en_de,"I am sorry, I think it can be smaller, I didn't notice this before","Es tut mir leid, ich denke, es kann kleiner sein, ich habe das vorher nicht bemerkt","Es tut mir leid, ich denke, es kann kleiner gemacht werden, mir ist das zuvor nicht aufgefallen",16,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,48,agent,en,de,en_de,"On this part of the assembly instruction where you need to pass the cable through, if you unscrew it does it allow you to push this through and then screw it back up?","In diesem Teil der Montageanleitung, durch den Sie das Kabel führen müssen, wenn Sie es abschrauben, können Sie es durchschieben und dann wieder verschrauben?","In diesem Teil der Montageanleitung, wo man das Kabel durchführen muss, kann man das Kabel durchdrücken, wenn man es aufschraubt und anschließend wieder zuschraubt?",24,critical/critical,0,0,2,16.66666667,Source Issue/Mistranslation,durch den/durch den,37/37,46/46
en_de_#CLIENT-01#_default_2021-01-10-28,49,client,de,en,de_en,Ich hab die Lampe nochmal auseinander gebaut.,I disassembled the lamp again.,I put the lamp apart again.,5,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,50,client,de,en,de_en,Und wieder zusammen gesteckt.,And put together again.,And put together again.,4,minor,1,0,0,75.0,Omission,,7,8
en_de_#CLIENT-01#_default_2021-01-10-28,51,client,de,en,de_en,Leider funktioniert es immer noch nicht.,Unfortunately it still doesn't work.,"Unfortunately, it still doesn't work.",6,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,52,client,de,en,de_en,Deswegen würde ich sie trotzdem gerne zurück schicken,That's why I would still like to send them back,That's why I'd like to send her back anyway,11,major,0,1,0,54.54545455,Grammar,them,38,42
en_de_#CLIENT-01#_default_2021-01-10-28,53,client,de,en,de_en,"Können Sie dann die Rückscheine zu kommen lassen, dann kann ich die Lampe verpacken und zur #PRS_ORG# bringe.","If you can then let the return notes come, then I can pack the lamp and bring it to #PRS_ORG#.","If you can then let the return notes come, then I can pack the lamp and bring it to the #PRS_ORG#.",20,minor/minor,2,0,0,90.0,Mistranslation/Mistranslation,let/come,16/37,19/41
en_de_#CLIENT-01#_default_2021-01-10-28,54,client,de,en,de_en,Vielen dank,Thank you,"Many thanks,",2,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,55,agent,en,de,en_de,"Of course, thank you for confirming this, I apologise it has not worked, I will organise the labels of the parcels for you and have this emailed across is this ok?","Natürlich, danke, dass Sie dies bestätigt haben. Ich entschuldige mich, dass es nicht funktioniert hat. Ich werde die Etiketten der Pakete für Sie organisieren und dies per E-Mail senden lassen. Ist das in Ordnung?","Natürlich, danke, dass du das bestätigt hast. Ich entschuldige mich, dass das nicht funktioniert hat. Ich werde die Etiketten der Pakete für dich organisieren und dies per E-Mail versenden lassen. Ist das in Ordnung?",34,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,56,client,de,en,de_en,Ja vielen Dank.,"Yes, thank you.",Thank you very much.,3,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,57,client,de,en,de_en,Per Email ist sehr gut.,By email is very good.,By email is very good.,5,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,58,client,de,en,de_en,Vielen Dank für ihre Mühe,Thank you for your effort,Thank you for your effort,5,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,59,agent,en,de,en_de,"You're welcome, is there anything further I can help with today?","Gern geschehen. Gibt es noch etwas, bei dem ich heute helfen kann?","Gern geschehen, gibt es noch etwas, bei dem ich heute helfen kann?",12,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,60,client,de,en,de_en,"Nein, danke, das war alles","No, thank you, that was all","No, thank you, that was all",6,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,61,agent,en,de,en_de,Take care and stay safe!,Passen Sie auf sich auf und bleiben Sie sicher!,Passen Sie auf sich auf und bleiben Sie sicher!,9,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,62,agent,en,de,en_de,"Thank you for taking the time to talk with me today and I hope I have managed to resolve your query, if you wouldn't mind rating our chat today based on my customer service skills I would really appreciate it, the rating button can be found on this chat.","Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, ich habe es geschafft, Ihre Anfrage zu lösen. Wenn es Ihnen nichts ausmachen würde, unseren Chat heute auf der Grundlage meiner Kundendienstfähigkeiten zu bewerten, würde ich es wirklich zu schätzen wissen. Die Bewertungsschaltfläche finden Sie in diesem Chat.","Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, ich habe es geschafft, Ihre Anfrage zu lösen, wenn es Ihnen nichts ausmacht, unseren heutigen Chat anhand meiner Kundenservice Fähigkeiten zu bewerten. Ich würde es wirklich schätzen, die Bewertungsschaltfläche finden Sie in diesem Chat.",55,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,63,agent,en,de,en_de,I hope you have a great day and please come back to us if you need any further assistance.,"Ich hoffe, Sie haben einen schönen Tag und bitte kommen Sie zu uns zurück, wenn Sie weitere Hilfe benötigen.","Ich hoffe, Sie haben einen schönen Tag und bitte kommen Sie zu uns zurück, wenn Sie weitere Hilfe benötigen.",19,,0,0,0,100.0,,,,
en_de_#CLIENT-01#_default_2021-01-10-28,64,client,de,en,de_en,Danke Sie auch,Thank you too,Thank you as well,3,minor/neutral/major,1,1,0,-100.0,Punctuation/Source Issue/Omission,/ /,9/9/2009,10/10/10
en_de_#CLIENT-02#_default_2021-02-07-1,0,client,de,en,de_en,"Ich kann ein Buch nur kurz öffnen, sobald ich nach etwas anderem schaue dann ich das Buch nicht mehr lesen und muss mich abmelden und anmelden und das Buch erneut laden und mir die Stelle suchen bis wohin ich gelesen habe.","I can only open a book briefly, as soon as I look for something else then I no longer read the book and have to log out and log in and reload the book and look for the place where I have read.","I can only open a book briefly. As soon as I look for something else, I can no longer read the book and must log out and log in again, and reload the book and look for the last page I have read.",43,major/neutral/minor,1,1,0,86.04651163,Mistranslation/Source Issue/Omission,then/then/,69/69/173,73/73/174
en_de_#CLIENT-02#_default_2021-02-07-1,1,client,de,en,de_en,AM Samstag habe ich bereits schon mal mit Ihnen kommuniziert.,I have already communicated with you on Saturday.,On Saturday I have already communicated with you.,8,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,2,client,de,en,de_en,#EMAIL#,#EMAIL#,#EMAIL#,1,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,3,client,de,en,de_en,"#PRS_ORG#, Januar #NUMBER#","#PRS_ORG#, January #NUMBER#",#PRS_ORG# January #NUMBER#,3,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,4,agent,en,de,en_de,Thank you for the information.,Vielen Dank für die Informationen.,Vielen Dank für die Information.,5,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,5,agent,en,de,en_de,I will be more than happy to assist you.,Ich werde Ihnen gerne behilflich sein.,Ich helfe dir sehr gerne weiter.,6,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,6,agent,en,de,en_de,What is the title of thebook?,Wie lautet der Titel des Buches?,Wie lautet der Titel des Buches?,6,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,7,client,de,en,de_en,#PRS_ORG#,#PRS_ORG#,#PRS_ORG#,1,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,8,agent,en,de,en_de,What are you using to read your books?,Womit lesen Sie Ihre Bücher?,Mit welchem Gerät liest du deine Bücher?,5,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,9,client,de,en,de_en,#PRS_ORG# Handy,#PRS_ORG# Mobile phone,#PRS_ORG#!,3,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,10,client,de,en,de_en,#PRS_ORG#,#PRS_ORG#,#PRS_ORG#,1,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,11,agent,en,de,en_de,Can you please follow these steps?,Können Sie bitte diese Schritte befolgen?,"Ich möchte dich bitten, die folgenden Schritte auszuführen:",6,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,12,agent,en,de,en_de,"To sign out proceed with the steps indicated below on your android app, please:","Um sich abzumelden, fahren Sie bitte mit den unten in Ihrer Android-App angegebenen Schritten fort:","Um sich abzumelden, führe bitte die unten angegebenen Schritte in Ihrer Android-App aus:",15,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,13,agent,en,de,en_de,1,1,1,1,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,14,agent,en,de,en_de,Tap the More icon at the bottom of the screen.,Tippen Sie auf das Mehr-Symbol am unteren Bildschirmrand.,Tippe auf das Mehr-Symbol am unteren Rand des Bildschirms.,8,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,15,agent,en,de,en_de,2,2,2,1,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,16,agent,en,de,en_de,Tap Settings.,Tippen Sie auf Einstellungen.,Tippe auf Einstellungen.,4,,0,0,0,100.0,,,,
en_de_#CLIENT-02#_default_2021-02-07-1,17,agent,en,de,en_de,3,3,3,1,,0,0,0,100.0,,,,
