doc_id,segment_id,sender,source_language,target_language,lp,source,mt,reference,nr_words,severity,minor,major,critical,mqm,typology_error,error,start_index,end_index
en_fr_#CLIENT-02#_default_2021-01-17-53,25,agent,en,fr,en_fr,A confirmation screen will appear.,Un écran de confirmation apparaîtra.,Un écran de confirmation apparaîtra.,5,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-17-53,26,agent,en,fr,en_fr,Tap Sign out.,Tap Sign out.,Appuyez sur Déconnexion.,3,major,0,1,0,-66.66666667,Untranslated,Tap Sign out,0,12
en_fr_#CLIENT-02#_default_2021-01-17-53,27,agent,en,fr,en_fr,You can confirm us when you are able to sign in,Vous pouvez nous confirmer lorsque vous êtes en mesure de vous inscrire,Merci de me faire savoir quand vous serez prêt à vous connecter.,12,critical/minor,1,0,1,8.333333333,Mistranslation/Punctuation,inscrire/,63/71,71/71
en_fr_#CLIENT-02#_default_2021-01-17-53,28,client,fr,en,fr_en,ok je cherche mon mdp de la wifi,I’m looking for my Wifi.,Ok I'm looking for my wifi mdp,6,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-17-53,29,agent,en,fr,en_fr,Thank you for the information.,Merci pour l’information.,Merci pour l'information.,4,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-17-53,30,client,fr,en,fr_en,ca y est je suis re connecté,I am re-connected,This is where I am re connected,3,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-17-53,31,agent,en,fr,en_fr,Thank youare you able to access the book?,Merci pour l’accès au livre ?,"Merci, pouvez-vous accéder au livre ?",6,major/critical/neutral,0,1,1,-150.0,Addition/Omission/Source Issue,pour/ /pour l’accès,6/10/2006,10/11/18
en_fr_#CLIENT-02#_default_2021-01-17-53,32,client,fr,en,fr_en,oui,Yes,Yes.,1,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-17-53,33,agent,en,fr,en_fr,That is fantastic!,C'est fantastique!,C'est fantastique.,3,minor,1,0,0,66.66666667,Whitespace,fantastique!,6,18
en_fr_#CLIENT-02#_default_2021-01-17-53,34,agent,en,fr,en_fr,i'm glad it worked out for you!,je suis heureux qu'il a fonctionné pour vous!,Je suis content que cela ait fonctionné pour vous.,9,minor/minor/minor,3,0,0,66.66666667,Capitalization/Grammar/Whitespace,je/il/vous!,0/19/40,2/21/45
en_fr_#CLIENT-02#_default_2021-01-17-53,35,agent,en,fr,en_fr,Is there anything  else i can help you with?,Y a-t-il autre chose que je peux vous aider avec?,Y a-t-il autre chose que je puisse faire pour vous aider ?,11,minor/major,1,1,0,45.45454545,Whitespace/Word Order,avec?/avec,44/44,49/48
en_fr_#CLIENT-02#_default_2021-01-17-53,36,client,fr,en,fr_en,oui pouvez-vous me dire s'il est préférable de telecharger des ebooks sur le site #PRS_ORG# ou sur le site #PRS_ORG# by #PRS_ORG#?,"Yes, can you tell me if it is better to telecharge ebooks on the #PRS_ORG# or on the #PRS_ORG# by #PRS_ORG#?","yes, can you tell me if it is better to download eBooks on the #PRS_ORG# site or on the #PRS_ORG# site by #PRS_ORG#?",21,neutral/critical,0,0,1,52.38095238,Source Issue/Untranslated,telecharge/telecharge,40/40,50/50
en_fr_#CLIENT-02#_default_2021-01-17-53,37,agent,en,fr,en_fr,"Both of them are good for purchasing ebooks, however at our web store is more easier to work if you run into trouble or have issues with the book or the ereader","Les deux sont bons pour l'achat de livres électroniques, mais dans notre boutique web, il est plus facile de travailler si vous avez des problèmes ou que vous avez des problèmes avec le livre ou l'éditeur.","Les deux sont bons pour acheter des eBooks, mais dans notre boutique en ligne, il est plus facile de travailler si vous avez des difficultés ou si vous rencontrez des problèmes avec le livre ou la liseuse.",38,minor/minor/minor/minor/major,4,1,0,76.31578947,Grammar/Grammar/Mistranslation/Mistranslation/Mistranslation,dans/il/travailler/problèmes/éditeur,62/87/109/137/197,66/89/119/146/204
en_fr_#CLIENT-02#_default_2021-01-17-53,38,client,fr,en,fr_en,ok je vais suivre votre conseil.,OK I'm going to follow your advice.,ok I will follow your advice.,8,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-17-53,39,client,fr,en,fr_en,Je vous remercie de votre aide.,Thank you for your help.,Thank you for your help.,5,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-17-53,40,client,fr,en,fr_en,Bon WE,Good WE,Good weekend,2,major,0,1,0,-150.0,Untranslated,WE,5,7
en_fr_#CLIENT-02#_default_2021-01-17-53,41,agent,en,fr,en_fr,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Merci d'avoir contacté #PRS_ORG#, c'est mon plaisir de vous aider aujourd'hui.","Merci d'avoir contacté #PRS_ORG#, ce fut un plaisir de vous aider aujourd'hui.",14,minor,1,0,0,92.85714286,Mistranslation,c'est mon,34,43
en_fr_#CLIENT-02#_default_2021-01-17-53,42,agent,en,fr,en_fr,I hope you have an excellent day.,J'espère que vous avez une excellente journée.,Je vous souhaite une excellente journée !,8,minor,1,0,0,87.5,Mistranslation,avez,18,22
en_fr_#CLIENT-02#_default_2021-01-03-29,0,client,fr,en,fr_en,"bonjour,","Hi,","hello,",1,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,1,client,fr,en,fr_en,je veux connecter ma liseuse à #PRS_ORG# et je suis la procédure mais il n'y a pas #PRS_ORG# dans la section Comptes dans Paramètre.,I want to connect my reader to #PRS_ORG# and I am the procedure but there is no #PRS_ORG# in the Accounts section in Parameters.,"I want to connect my e-reader to #PRS_ORG# and I followed the procedure, but there is no #PRS_ORG# in the Accounts section under Settings.",24,neutral/critical,0,0,1,58.33333333,Source Issue/Mistranslation,am/I am the procedure,47/45,49/63
en_fr_#CLIENT-02#_default_2021-01-03-29,2,client,fr,en,fr_en,Pouvez-vous assister ?,Can you attend?,Can you help me?,3,major,0,1,0,-66.66666667,Mistranslation,attend,8,14
en_fr_#CLIENT-02#_default_2021-01-03-29,3,client,fr,en,fr_en,#EMAIL#,#EMAIL#,#EMAIL#,1,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,4,client,fr,en,fr_en,Passeport diplomatique,Diplomatic Passport,Diplomatic passport,2,critical,0,0,1,-400.0,Wrong Named Entity,Diplomatic Passport,0,19
en_fr_#CLIENT-02#_default_2021-01-03-29,5,agent,en,fr,en_fr,"Hello, I would be more than happy to help you.","Bonjour, je serai plus que heureux de vous aider.","Bonjour, je me ferai un plaisir de vous aider.",9,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,6,agent,en,fr,en_fr,Which ereader model do you have?,Quel modèle éreader avez-vous?,Quel modèle de liseuse possédez-vous ?,4,major/minor,1,1,0,-50.0,Mistranslation/Whitespace,éreader/vous?,12/25,19/30
en_fr_#CLIENT-02#_default_2021-01-03-29,7,client,fr,en,fr_en,#PRS_ORG#,by PRS_ORG,#PRS_ORG#,2,minor/minor,2,0,0,0.0,Addition/Punctuation,by/,0/2,2/3
en_fr_#CLIENT-02#_default_2021-01-03-29,8,agent,en,fr,en_fr,"The #PRS_ORG# feature, is only available for the #PRS_ORG#","La fonction #PRS_ORG#, est disponible uniquement pour le #PRS_ORG#",La fonctionnalité #PRS_ORG# n'est disponible que pour la #PRS_ORG#.,9,minor,1,0,0,88.88888889,Punctuation,,66,66
en_fr_#CLIENT-02#_default_2021-01-03-29,9,agent,en,fr,en_fr,Under the link I send you it has the steps to complete the link with the #PRS_ORG#,Sous le lien que je vous envoie il a les étapes pour compléter le lien avec le #PRS_ORG#,"Sous le lien que je vous envoie, il y a les étapes pour compléter le lien avec la #PRS_ORG#.",18,minor/neutral/minor/minor,3,0,0,83.33333333,Grammar/Source Issue/Omission/Punctuation,envoie/envoie/ /,25/25/34/88,31/31/35/88
en_fr_#CLIENT-02#_default_2021-01-03-29,10,client,fr,en,fr_en,ok donc non disponible pour la #PRS_ORG# ?,OK so not available for #PRS_ORG#?,"ok, so it's not available for the #PRS_ORG#?",6,minor,1,0,0,83.33333333,Capitalization,OK,0,2
en_fr_#CLIENT-02#_default_2021-01-03-29,11,agent,en,fr,en_fr,Unfortunately not at the moment,"Malheureusement, pas pour le moment","Malheureusement, pas pour le moment.",5,minor,1,0,0,80.0,Punctuation,,35,35
en_fr_#CLIENT-02#_default_2021-01-03-29,12,client,fr,en,fr_en,"j'ai un autre problème : lorsque je branche ma #PRS_ORG# sur mon ordinateur, l'ordinateur ne détecte plus la #PRS_ORG#","I have another problem: when I connect my #PRS_ORG# to my computer, the computer no longer detects the #PRS_ORG#","I have another problem: when I plug my #PRS_ORG# into my computer, the computer can no longer detect the #PRS_ORG#",19,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,13,client,fr,en,fr_en,c'est pour cela que j'ai voulu essayer de faire un transfert par #PRS_ORG#,that’s why I wanted to try to make a transfer by #PRS_ORG#,that's why I wanted to try to make a transfer via #PRS_ORG#,13,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,14,client,fr,en,fr_en,que puis-je faire ?,what can I do?,what should I do?,4,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,15,agent,en,fr,en_fr,"I see, may I have your eReader software version","Je vois, peut-être que j'ai votre version de logiciel eReader","Je vois, puis-je avoir votre version du logiciel de la liseuse ?",11,major/major/minor/minor/minor,3,2,0,-18.18181818,Mistranslation/Word Order/Omission/Omission/Punctuation,peut-être que/version de logiciel/ai/ /,9/34/25/53/61,22/53/27/54/61
en_fr_#CLIENT-02#_default_2021-01-03-29,16,agent,en,fr,en_fr,To find your eReader's software version:,Pour trouver votre version de logiciel eReader:,Pour trouver la version du logiciel de votre liseuse :,7,minor/major/minor/minor,3,1,0,-14.28571429,Whitespace/Word Order/Omission/Omission,eReader:/version de logiciel/ /,39/19/12/38,47/38/13/39
en_fr_#CLIENT-02#_default_2021-01-03-29,17,agent,en,fr,en_fr,1)Go to your Home screen.,1)Voyez à votre écran d'accueil.,1) Allez sur votre écran d'accueil.,7,minor/neutral/minor/minor,3,0,0,57.14285714,Whitespace/Source Issue/Mistranslation/Grammar,1)Voyez/1)Voyez/Voyez/à,0/0/2/8,7/7/7/9
en_fr_#CLIENT-02#_default_2021-01-03-29,18,agent,en,fr,en_fr,2)Tap the More icon at the bottom right of the screen.,2) Tapez l'icône Plus au bas à droite de l'écran.,2) Appuyez sur l'icône Plus en bas à droite de l'écran.,12,major,0,1,0,58.33333333,Mistranslation,Tapez,3,8
en_fr_#CLIENT-02#_default_2021-01-03-29,19,agent,en,fr,en_fr,3)Tap Settings.,3)Tap Settings.,3) Appuyez sur Paramètres.,3,minor/neutral/major,1,1,0,-100.0,Whitespace/Source Issue/Untranslated,3)Tap/3)Tap/Tap Settings,0/0/2,5/5/14
en_fr_#CLIENT-02#_default_2021-01-03-29,20,agent,en,fr,en_fr,4)Tap Device information.,4)Tap Informations sur le dispositif.,4) Appuyez sur Informations sur l'appareil.,6,minor/neutral/major/major,1,2,0,-83.33333333,Whitespace/Source Issue/Untranslated/Mistranslation,4)Tap/4)Tap/Tap/dispositif,0/0/2/26,5/5/5/36
en_fr_#CLIENT-02#_default_2021-01-03-29,21,agent,en,fr,en_fr,"5)Beside 'Software version', you'll see your eReader's version number.","5)A côté de la version logicielle, vous verrez le numéro de version de votre eReader.","5) À côté de « Version du logiciel », vous verrez le numéro de version de votre liseuse.",16,minor/neutral/minor/minor/minor/minor,5,0,0,68.75,Whitespace/Source Issue/Spelling/Addition/Capitalization/Untranslated,5)A/5)A/A/la/version/eReader,0/0/2/12/15/77,3/3/3/14/22/84
en_fr_#CLIENT-02#_default_2021-01-03-29,22,agent,en,fr,en_fr,"A version number will look something like this: ""#NUMBER# (#DEVICEID#, 5/27/19)""","Un numéro de version ressemblera à quelque chose comme celui-ci: ""#NUMBER# (#DEVICEID#, 5/27/19)""","Un numéro de version ressemblera à ceci : « #NUMBER# (#DEVICEID#, 5/27/19) »",13,minor/minor/minor/minor,4,0,0,69.23076923,Whitespace/Mistranslation/Punctuation/Punctuation,"celui-ci:/celui-ci/""/",55/55/65/97,64/63/66/97
en_fr_#CLIENT-02#_default_2021-01-03-29,23,client,fr,en,fr_en,#NUMBER#,Number of #,#NUMBER#,2,minor/minor/minor/minor,4,0,0,-100.0,Capitalization/Addition/Whitespace/Punctuation,Number/of/ /,0/7/9/0,6/9/10/0
en_fr_#CLIENT-02#_default_2021-01-03-29,24,agent,en,fr,en_fr,Have you tried with a different cord or USB port?,Avez-vous essayé avec un autre cord ou port USB?,Avez-vous essayé avec un autre câble ou port USB ?,9,major/minor,1,1,0,33.33333333,Untranslated/Whitespace,cord/USB?,31/44,35/48
en_fr_#CLIENT-02#_default_2021-01-03-29,25,client,fr,en,fr_en,oui,Yes,yes,1,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,26,agent,en,fr,en_fr,And the problem remains?,Le problème reste-il ?,Et le problème persiste ?,3,minor,1,0,0,66.66666667,Mistranslation,reste,12,17
en_fr_#CLIENT-02#_default_2021-01-03-29,27,client,fr,en,fr_en,"je reçois le message sur la #PRS_ORG#, j'appuie sur le bouton connecter","I get the message on the #PRS_ORG#, I press the button to connect",I get a message on the #PRS_ORG# and I press the connect button,13,minor,1,0,0,92.30769231,Mistranslation,press,38,43
en_fr_#CLIENT-02#_default_2021-01-03-29,28,client,fr,en,fr_en,puis la #PRS_ORG# est en charge,and then the #PRS_ORG# supports,then the #PRS_ORG# is in charge,5,major,0,1,0,0.0,Mistranslation,supports,23,31
en_fr_#CLIENT-02#_default_2021-01-03-29,29,client,fr,en,fr_en,mais non accessible sur le pc,but is not available on the PC,but it's not accessible on the PC,7,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,30,agent,en,fr,en_fr,And the computer does not detects the device at all correct?,Et l'ordinateur ne détecte pas l'appareil en tout cas correctement?,"Et l'ordinateur ne détecte pas du tout l'appareil, n'est-ce pas ?",12,minor/minor,2,0,0,83.33333333,Mistranslation/Whitespace,en tout cas/correctement?,42/54,53/67
en_fr_#CLIENT-02#_default_2021-01-03-29,31,client,fr,en,fr_en,correct,correctly,correct,1,minor,1,0,0,0.0,Mistranslation,correctly,0,9
en_fr_#CLIENT-02#_default_2021-01-03-29,32,agent,en,fr,en_fr,We can try to process a factory reset,Nous pouvons essayer de traiter un réinstallation de l'usine,Nous pouvons essayer d'effectuer une réinitialisation des paramètres d'usine.,10,minor/minor/minor,3,0,0,70.0,Mistranslation/Punctuation/Mistranslation,traiter//réinstallation de l'usine,24/60/35,31/60/60
en_fr_#CLIENT-02#_default_2021-01-03-29,33,agent,en,fr,en_fr,"To perform a factory reset on your #PRS_ORG#, please follow the steps below:","Pour effectuer un réinstallation de l'usine sur votre #PRS_ORG#, veuillez suivre les étapes ci-dessous:","Pour effectuer une réinitialisation des paramètres d'usine sur votre liseuse #PRS_ORG#, veuillez suivre les étapes ci-dessous :",15,minor/minor,2,0,0,86.66666667,Mistranslation/Whitespace,réinstallation de l'usine/ci-dessous:,18/92,43/103
en_fr_#CLIENT-02#_default_2021-01-03-29,34,agent,en,fr,en_fr,1,1,1,1,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,35,agent,en,fr,en_fr,Go to your Home screen.,Allez à votre écran d'accueil.,Allez sur votre écran d'accueil.,6,minor,1,0,0,83.33333333,Grammar,à,6,7
en_fr_#CLIENT-02#_default_2021-01-03-29,36,agent,en,fr,en_fr,2,2,2,1,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,37,agent,en,fr,en_fr,Tap Home at the top of the screen.,Tap Home au sommet de l'écran.,Appuyez sur Accueil en haut de l'écran.,7,major/minor,1,1,0,14.28571429,Untranslated/Mistranslation,Tap Home/au sommet de,0/9,8/21
en_fr_#CLIENT-02#_default_2021-01-03-29,38,agent,en,fr,en_fr,3,3,3,1,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,39,agent,en,fr,en_fr,Tap Settings.,Tap Settings.,Appuyez sur Paramètres.,2,major,0,1,0,-150.0,Untranslated,Tap Settings,0,12
en_fr_#CLIENT-02#_default_2021-01-03-29,40,agent,en,fr,en_fr,4,4,4,1,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,41,agent,en,fr,en_fr,Tap Device information.,Tap Device information.,Appuyez sur Informations sur l'appareil.,3,major,0,1,0,-66.66666667,Untranslated,Tap Device information,0,22
en_fr_#CLIENT-02#_default_2021-01-03-29,42,agent,en,fr,en_fr,5,5,5,1,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,43,agent,en,fr,en_fr,Tap Factory reset under Advanced.,Tap Factory réset sous Avancé.,Appuyez sur Réinitialisation aux paramètres d'usine sous Avancé.,5,major/major,0,2,0,-100.0,Untranslated/Mistranslation,Tap Factory/réset,0/12,11/17
en_fr_#CLIENT-02#_default_2021-01-03-29,44,agent,en,fr,en_fr,6,6,6,1,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,45,agent,en,fr,en_fr,Tap Reset Now.,Tap Reset maintenant.,Appuyez sur Réinitialiser maintenant.,3,major,0,1,0,-66.66666667,Untranslated,Tap Reset,0,9
en_fr_#CLIENT-02#_default_2021-01-03-29,46,client,fr,en,fr_en,est-ce que je vais perdre tout ce qui est sauvegardé dessus ?,Will I lose everything that is saved on it?,will I lose everything that is saved there?,9,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,47,agent,en,fr,en_fr,if your books are from #PRS_ORG# they would be re-downladed as soon as you log in at your #PRS_ORG# account,"Si vos livres proviennent de #PRS_ORG#, ils seront téléchargés dès que vous vous connectez à votre compte #PRS_ORG#","Si vos livres proviennent de #PRS_ORG#, ils seront téléchargés à nouveau dès que vous vous connecterez à votre compte #PRS_ORG#.",18,minor,1,0,0,94.44444444,Punctuation,,115,115
en_fr_#CLIENT-02#_default_2021-01-03-29,48,client,fr,en,fr_en,y a-t-il un autre moyen de transférer des livre sous le format #PRS_ORG# via le wifi ?,Is there any other way to transfer books in the #PRS_ORG# format via the wifi?,Is there another way to transfer #PRS_ORG# format books via wifi?,15,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,49,client,fr,en,fr_en,désolé j'ai quitté la page,sorry I left the,"sorry, I left the page",4,major,0,1,0,-25.0,Omission,,16,16
en_fr_#CLIENT-02#_default_2021-01-03-29,50,client,fr,en,fr_en,toujours là ?,page still there?,are you still there?,3,major,0,1,0,-66.66666667,Addition,page,0,4
en_fr_#CLIENT-02#_default_2021-01-03-29,51,agent,en,fr,en_fr,"Sorry my computer was frozen, with WiFi is not possible","Désolé mon ordinateur a été gelé, avec WiFi n'est pas possible","Désolé, mon ordinateur a planté. Avec le WiFi, ce n'est pas possible.",12,minor,1,0,0,91.66666667,Mistranslation,gelé,28,32
en_fr_#CLIENT-02#_default_2021-01-03-29,52,agent,en,fr,en_fr,By any chance have you tried with another computer?,En tout cas vous avez essayé avec un autre ordinateur?,"Par hasard, avez-vous essayé avec un autre ordinateur ?",10,minor/minor/minor,3,0,0,70.0,Mistranslation/Word Order/Whitespace,En tout cas/avez/ordinateur?,0/17/43,11/21/54
en_fr_#CLIENT-02#_default_2021-01-03-29,53,client,fr,en,fr_en,non,No,no,1,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,54,agent,en,fr,en_fr,DO you have the opportunity to test it with another computer?,Avez-vous la possibilité de le tester avec un autre ordinateur ?,Avez-vous la possibilité de tester avec un autre ordinateur ?,10,minor,1,0,0,90.0,Grammar,le,28,30
en_fr_#CLIENT-02#_default_2021-01-03-29,55,client,fr,en,fr_en,actuellement non malheureusement,Currently not unfortunately,"not now, unfortunately",3,neutral/minor/minor,2,0,0,33.33333333,Source Issue/Punctuation/Word Order,/ /not,13/13/10,14/14/13
en_fr_#CLIENT-02#_default_2021-01-03-29,56,agent,en,fr,en_fr,We can try a manual reset,Nous pouvons essayer une réinstallation manuelle,Nous pouvons essayer une réinitialisation manuelle,6,major/minor,1,1,0,0.0,Mistranslation/Punctuation,réinstallation/,25/48,39/48
en_fr_#CLIENT-02#_default_2021-01-03-29,57,agent,en,fr,en_fr,1,1,1,1,,0,0,0,100.0,,,,
en_fr_#CLIENT-02#_default_2021-01-03-29,58,agent,en,fr,en_fr,Connect your eReader to a power source by doing one of the following:,Connectez votre eReader à une source d'énergie en faisant l'un des éléments suivants:,Connectez votre liseuse à une source d'alimentation en effectuant l'une des opérations suivantes :,15,minor/minor/minor,3,0,0,80.0,Untranslated/Mistranslation/Whitespace,eReader/éléments/suivants:,16/67/76,23/75/85
en_fr_#CLIENT-02#_default_2021-01-03-29,59,agent,en,fr,en_fr,"- Turn on your computer and connect the included USB power cord to your computer first, and then your eReader.","- Appuyez sur votre ordinateur et connectez le câble de puissance USB inclus à votre ordinateur d'abord, puis votre eReader.","- Allumez votre ordinateur et connectez d'abord le cordon d'alimentation USB fourni à votre ordinateur, puis à votre liseuse.",20,critical/major/minor,1,1,1,20.0,Mistranslation/Mistranslation/Untranslated,Appuyez/puissance/eReader,2/56/116,9/65/123
