doc_id,segment_id,sender,source_language,target_language,lp,source,mt,reference,nr_words,severity,minor,major,critical,mqm,typology_error,error,start_index,end_index
en_pt-br_#CLIENT-02#_default_2021-01-17-4,20,client,pt-br,en,pt-br_en,o erro que aparece é o seguinte,the error that appears is the following,The error that appears is as follows,7,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,21,client,pt-br,en,pt-br_en,Visitor uploaded: erro-#PRS_ORG#.jpeg,Visitor uploaded: error-#PRS_ORG#.jpeg,Visitor uploaded: erro-#PRS_ORG#.jpeg,5,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,22,client,pt-br,en,pt-br_en,URL: #URL#,URL: #URL#,URL: #URL#,2,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,23,client,pt-br,en,pt-br_en,Type: image/jpeg,Type: image/jpeg,Type: image/jpeg,3,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,24,client,pt-br,en,pt-br_en,Size: #NUMBER#,Size: #NUMBER#,Size: #NUMBER#,2,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,25,agent,en,pt-br,en_pt-br,Thanks.,Obrigado.,Obrigado.,1,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,26,agent,en,pt-br,en_pt-br,"Could you please try to tap the ""#PRS_ORG#"" logo at the top?","Você pode tentar tapar o logotipo ""#PRS_ORG#"" na parte superior?","Você poderia, por favor, tentar tocar no logotipo ""#PRS_ORG#"" no topo?",10,minor,1,0,0,90.0,Spelling,logotipo,25,33
en_pt-br_#CLIENT-02#_default_2021-01-17-4,27,client,pt-br,en,pt-br_en,já está,It is already,It already is there,3,major,0,1,0,-66.66666667,Mistranslation,It is already,0,13
en_pt-br_#CLIENT-02#_default_2021-01-17-4,28,agent,en,pt-br,en_pt-br,Do you see the same error?,Você vê o mesmo erro?,Você vê o mesmo erro?,5,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,29,client,pt-br,en,pt-br_en,agora estou a na zona de compra,Now I am in the purchase zone,Now I'm in the purchase zone,7,major,0,1,0,28.57142857,Mistranslation,zone,25,29
en_pt-br_#CLIENT-02#_default_2021-01-17-4,30,client,pt-br,en,pt-br_en,já tinha saído,had already gone,I had already left it,3,minor/major,1,1,0,-100.0,Omission/Mistranslation,/gone,0/12,0/16
en_pt-br_#CLIENT-02#_default_2021-01-17-4,31,client,pt-br,en,pt-br_en,quer que lá volte?,want to go back there?,Do you want me to come back?,5,major,0,1,0,0.0,Omission,,0,0
en_pt-br_#CLIENT-02#_default_2021-01-17-4,32,agent,en,pt-br,en_pt-br,"No, thank you.","Não, obrigado.","Não, obrigado.",2,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,33,agent,en,pt-br,en_pt-br,"At this moment we need to add a billing address to your #PRS_ORG# account, this is the way for the system to recognize your country.","Neste momento precisamos adicionar um endereço de faturamento à sua conta #PRS_ORG#, este é o caminho para o sistema reconhecer o seu país.","Neste momento, precisamos adicionar um endereço de cobrança à sua conta #PRS_ORG#, esta é a forma do sistema reconhecer seu país.",23,minor/minor,2,0,0,91.30434783,Omission/Mistranslation,/caminho,24/94,25/101
en_pt-br_#CLIENT-02#_default_2021-01-17-4,34,agent,en,pt-br,en_pt-br,Could you please try the following steps?,"Você pode, por favor, tentar os seguintes passos?",Você poderia por favor tentar as seguintes etapas?,8,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,35,client,pt-br,en,pt-br_en,ok,Ok,OK,1,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,36,client,pt-br,en,pt-br_en,vou então adicionar isso,I will then add this,I will then add this,5,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,37,agent,en,pt-br,en_pt-br,1,1,1,1,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,38,agent,en,pt-br,en_pt-br,Go to #URL#.,Ir para #URL#.,Acesse #URL#,3,major,0,1,0,-66.66666667,Grammar,Ir,0,2
en_pt-br_#CLIENT-02#_default_2021-01-17-4,39,agent,en,pt-br,en_pt-br,2,2,2,1,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,40,agent,en,pt-br,en_pt-br,Sign in to your #PRS_ORG# account.,Inscreva-se na sua conta #PRS_ORG#.,Faça login na sua conta #PRS_ORG#.,5,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,41,agent,en,pt-br,en_pt-br,3,3,3,1,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,42,agent,en,pt-br,en_pt-br,Click the My Account drop down menu and select Account Settings.,Clique no menu Minha Conta para baixar e selecione Configurações da Conta.,Clique no menu suspenso Minha conta e selecione Configurações da conta.,12,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,43,agent,en,pt-br,en_pt-br,4,4,4,1,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,44,agent,en,pt-br,en_pt-br,Select the Payment Information tab.,Selecione a tabela Informações de Pagamento.,Selecione a guia Informações de pagamento.,6,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,45,agent,en,pt-br,en_pt-br,5,5,5,1,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,46,agent,en,pt-br,en_pt-br,Add your billing address.,Adicione o seu endereço de faturamento.,Adicione seu endereço de faturamento.,6,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,47,agent,en,pt-br,en_pt-br,6,6,6,1,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,48,agent,en,pt-br,en_pt-br,Click Save.,Clique em Salvar.,Clique em Salvar.,3,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,49,agent,en,pt-br,en_pt-br,Note: It is not necessary to add a payment method if you do not wish to do so.,Observação: Não é necessário adicionar um método de pagamento se você não quiser fazê-lo.,Nota: Não é necessário adicionar um método de pagamento se você não quiser fazer isso.,14,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,50,client,pt-br,en,pt-br_en,Já adicionei,I have added,I have already added it,3,minor,1,0,0,66.66666667,Omission,,12,12
en_pt-br_#CLIENT-02#_default_2021-01-17-4,51,agent,en,pt-br,en_pt-br,Thank you so much.,Muito obrigado.,Muito obrigado.,2,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,52,agent,en,pt-br,en_pt-br,"Now, please search a book and try to purchase again.","Agora, por favor, procure um livro e tente comprar novamente.","Agora, por favor, procure um livro e tente comprar novamente.",10,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,53,client,pt-br,en,pt-br_en,ok,OK,OK,1,minor,1,0,0,0.0,Capitalization,OK,0,2
en_pt-br_#CLIENT-02#_default_2021-01-17-4,54,client,pt-br,en,pt-br_en,Já consegui!,I’ve got it!,I managed to do it now!,4,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,55,client,pt-br,en,pt-br_en,Muito obrigada pela sua ajuda.,Thank you very much for your help.,Thank you very much for your help.,7,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,56,agent,en,pt-br,en_pt-br,I am very glad to know that!,Eu estou muito feliz em saber isso!,Estou muito feliz em saber disso!,7,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,57,agent,en,pt-br,en_pt-br,"You are welcome, is there anything else I can help you with?","Você é bem-vindo, há outra coisa que eu posso ajudá-lo com?","De nada, há mais alguma coisa em que eu possa ajudá-lo?",11,critical/major,0,1,1,-36.36363636,Mistranslation/Word Order,Você é bem-vindo/com,0/55,16/58
en_pt-br_#CLIENT-02#_default_2021-01-17-4,58,client,pt-br,en,pt-br_en,"não, era só isso","No, it was just that","No, it was just that",5,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,59,client,pt-br,en,pt-br_en,muito obrigada mais uma vez,very thank you again,Thank you so much again,4,major/minor,1,1,0,-50.0,Omission/Word Order,/thank you,4/5,5/14
en_pt-br_#CLIENT-02#_default_2021-01-17-4,60,agent,en,pt-br,en_pt-br,"Thank you for contacting #PRS_ORG#, have a nice day!","Obrigado por entrar em contato com #PRS_ORG#, tenha um bom dia!","Obrigado por entrar em contato com #PRS_ORG#, tenha um bom dia!",11,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,61,client,pt-br,en,pt-br_en,"ok, irei responder","OK, I will answer.","Ok, I'll answer",4,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-4,62,agent,en,pt-br,en_pt-br,Thanks!,Obrigado !,Obrigado!,1,minor,1,0,0,0.0,Whitespace,,8,9
en_pt-br_#CLIENT-04#_2021-02-14-3,0,client,pt-br,en,pt-br_en,"Olá, bom dia.","Hello, good day.","Hello, good morning.",3,minor,1,0,0,66.66666667,Mistranslation,day,12,15
en_pt-br_#CLIENT-04#_2021-02-14-3,1,client,pt-br,en,pt-br_en,Estou tentando fazer uma reserav na #PRS_ORG# and Functional Training - São Paulo - mas aparece mensagem de erro.,I'm trying to make a reserav at #PRS_ORG# and Functional Training - San Francisco - but there's an error message.,I'm trying to make a reservation at #PRS_ORG# and Functional Training - São Paulo - but it shows an error message.,20,neutral/critical/critical,0,0,2,0.0,Source Issue/Untranslated/Wrong Named Entity,reserav/reserav/San Francisco,21/21/68,28/28/81
en_pt-br_#CLIENT-04#_2021-02-14-3,2,client,pt-br,en,pt-br_en,Já tentei dois horários distintos... Como faço para reservar ?,I've tried two distinct schedules... How do I book ?,I've tried for two different times... How can I book?,10,neutral/minor/minor,2,0,0,80.0,Source Issue/Omission/Whitespace,/ /,50/50/50,51/51/51
en_pt-br_#CLIENT-04#_2021-02-14-3,3,agent,en,pt-br,en_pt-br,Hi #NAME#!,Hi #NAME#!,"Oi, #NAME#!",2,major,0,1,0,-150.0,Untranslated,Hi,0,2
en_pt-br_#CLIENT-04#_2021-02-14-3,4,agent,en,pt-br,en_pt-br,I'm happy to check that for you!,Eu estou feliz em verificar isso para você!,Fico feliz em verificar isso para você!,8,major,0,1,0,37.5,Mistranslation,Eu estou feliz em verificar isso,0,32
en_pt-br_#CLIENT-04#_2021-02-14-3,5,agent,en,pt-br,en_pt-br,;),;),;),0,,0,0,0,0.0,,,,
en_pt-br_#CLIENT-04#_2021-02-14-3,6,agent,en,pt-br,en_pt-br,Just one moment while I pull up your account :),Apenas um momento em que eu retirei sua conta :),Apenas um momento enquanto eu abro sua conta :),9,major/major,0,2,0,-11.11111111,Mistranslation/Grammar,em que/retirei,18/28,24/35
en_pt-br_#CLIENT-04#_2021-02-14-3,7,client,pt-br,en,pt-br_en,Obrigada #NAME# !,Thank you #NAME#!,"Thank you, #NAME#!",3,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-04#_2021-02-14-3,8,client,pt-br,en,pt-br_en,:),:),:),0,,0,0,0,0.0,,,,
en_pt-br_#CLIENT-04#_2021-02-14-3,9,agent,en,pt-br,en_pt-br,"Sorry to keep you waiting, I'm having problem locating your account.","Peço desculpa por te manter esperando, tenho problemas em localizar a sua conta.","Lamento deixá-la esperando, estou tendo problemas para localizar sua conta.",13,major/major,0,2,0,23.07692308,Register/Grammar,te/tenho,18/39,20/44
en_pt-br_#CLIENT-04#_2021-02-14-3,10,client,pt-br,en,pt-br_en,Sem problemas.,No problem.,No problems.,2,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-04#_2021-02-14-3,11,client,pt-br,en,pt-br_en,Precisa de alguma informação minha ?,Do you need any information from me?,Do you need any information from me?,7,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-04#_2021-02-14-3,12,agent,en,pt-br,en_pt-br,"Yes, how about an e-mail associate with us?","Sim, como é um e-mail associado conosco?","Sim, que tal um e-mail associado a nós?",7,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-04#_2021-02-14-3,13,agent,en,pt-br,en_pt-br,Thanks!,Obrigado!,Obrigado!,1,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-04#_2021-02-14-3,14,client,pt-br,en,pt-br_en,#EMAIL#,by email#,#EMAIL#,2,minor/minor,2,0,0,0.0,Punctuation/Capitalization,by/email#,0/3,2/9
en_pt-br_#CLIENT-04#_2021-02-14-3,15,agent,en,pt-br,en_pt-br,"Let me try that, Thanks!","Deixe-me tentar isso, Obrigado!","Deixe-me tentar isso, obrigado!",4,minor/neutral,1,0,0,75.0,Capitalization/Source Issue,Obrigado/Obrigado,22/22,30/30
en_pt-br_#CLIENT-04#_2021-02-14-3,16,agent,en,pt-br,en_pt-br,It looks like a technical error on the backend of #PRS_ORG# and Functional Training #PRS_ORG# schedule prevented you from booking this reservation.,Parece um erro técnico no backend do #PRS_ORG# e o calendário de treinamento funcional #PRS_ORG# impediu-lhe de reservar esta reserva.,Parece que um erro técnico no backend do #PRS_ORG# e no Treino Funcional #PRS_ORG# impediram você de fazer essa reserva.,20,major/major/major,0,3,0,25.0,Omission/Untranslated/Mistranslation,/backend/calendário,6/26/51,7/33/61
en_pt-br_#CLIENT-04#_2021-02-14-3,17,agent,en,pt-br,en_pt-br,"Unfortunately, we aren't able to book you, at this moment, but I've notified our Technical team of the issue so they can look into it ASAP.","infelizmente, não podemos reservar você, neste momento, mas eu tenho notificado a nossa equipe técnica do problema para que eles possam olhar para ele ASAP.","Infelizmente, não podemos fazer uma reserva para você no momento, mas notifiquei nossa equipe técnica sobre o problema para que eles possam analisá-lo o mais rápido possível.",25,minor/major/major/critical,1,2,1,16.0,Capitalization/Mistranslation/Grammar/Untranslated,infelizmente/reservar/tenho notificado/ASAP,0/26/63/151,12/34/79/155
en_pt-br_#CLIENT-04#_2021-02-14-3,18,agent,en,pt-br,en_pt-br,Sorry for the trouble!,Desculpe o problema!,Desculpa pelo problema!,3,major,0,1,0,-66.66666667,Mistranslation,Desculpe o problema!,0,20
en_pt-br_#CLIENT-04#_2021-02-14-3,19,agent,en,pt-br,en_pt-br,Are you still with me?,Você ainda está comigo?,Você ainda está comigo?,4,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-04#_2021-02-14-3,20,agent,en,pt-br,en_pt-br,"It seems like you're busy right now, so I'm going to close out the chat.","Parece que você está ocupado agora, então eu vou fechar o chat.","Parece que você está ocupada agora, então eu vou encerrar a conversa.",12,minor,1,0,0,91.66666667,Untranslated,chat,58,62
en_pt-br_#CLIENT-04#_2021-02-14-3,21,agent,en,pt-br,en_pt-br,"If you have any other questions or want to get back in contact with us, you can do so here: #URL#","Se você tiver outras perguntas ou quiser entrar em contato conosco, você pode fazê-lo aqui: #URL#","Se você tiver outras dúvidas ou quiser entrar em contato conosco, pode fazê-lo aqui: #URL#",16,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-04#_2021-02-14-3,22,agent,en,pt-br,en_pt-br,Have a great day!,Tenha um grande dia!,Tenha um ótimo dia!,4,major,0,1,0,-25.0,Mistranslation,grande,9,15
en_pt-br_#CLIENT-02#_default_2021-01-17-6,0,client,pt-br,en,pt-br_en,"APP #PRS_ORG#  desktop informa que a minha BIBLIOTECA ESTÁ VAZIA, mas eu tenho ebooks comprados.","APP #PRS_ORG# desktop informs that my library is empty, but I have ebooks purchased.","#PRS_ORG# desktop App reports that my LIBRARY IS EMPTY, but I have purchased e-books.",14,minor/minor/minor,3,0,0,78.57142857,Capitalization/Word Order/Word Order,my library is empty/I have/,35/60/0,54/66/0
en_pt-br_#CLIENT-02#_default_2021-01-17-6,1,client,pt-br,en,pt-br_en,Solicito recuperação imediata por favor.,I request immediate recovery please.,"I request immediate recovery, please.",5,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-6,2,client,pt-br,en,pt-br_en,#EMAIL#,#EMAIL#,#EMAIL#,1,,0,0,0,100.0,,,,
en_pt-br_#CLIENT-02#_default_2021-01-17-6,3,agent,en,pt-br,en_pt-br,Please take your time,"Por favor, tome o seu tempo","Por favor, tome o seu tempo.",6,major,0,1,0,16.66666667,Mistranslation,tome o seu tempo,11,27
en_pt-br_#CLIENT-02#_default_2021-01-17-6,4,client,pt-br,en,pt-br_en,No momento não sei quando os comprei; mais ou menos de 3 a 5 anos,Currently I don't know when I bought them; more or less 3 to 5 years,"Right now, I don't know when I bought them; around 3 – 5 years ago.",16,,0,0,0,100.0,,,,
